"DATETIME_ID","TTML","CTKD","NRCELLS","GNBS","PS_CSSR_NR","SDR_NR","HOSR_NR","CELL_DL_THP_NR","CELL_UL_THP_NR","USER_DL_THP_NR","USER_UL_THP_NR","DL_TRAFFIC_NR","UL_TRAFFIC_NR","PRB_UTIL_DL_NR","PRB_UTIL_UL_NR","DKD5G_NR","LATENCY_NR","PKTLOSSR","CONNECTED_RRC_USER_AVERAGE","RANDOM_ACCESS_SUCCESS","MISSED_PACKET","NUMBER_OF_SAMPLES","TRANSFER_TIME","RB_AVAILABLEUL","RB_AVAILABLEDL","RB_USEDUL","RB_USEDDL","ULTRAFFICVOLUME","DLTRAFFICVOLUME","USERULRMVSMALLPKTTRANSFERTIME","USERULRMVLASTSLOTTRAFFICVOLUME","USERDLRMVLASTSLOTTRANSFERTIME","TOTAL_PACKET","USERDLRMVLASTSLOTTRAFFICVOLUME","CELLULTRAFFICVOLUME","CELLDLTRANSFERTIME","CELLDLTRAFFICVOLUME","INTERSGNBPSCELLCHANGEATTEMPT","INTERSGNBPSCELLCHANGESUCCESS","INTRASGNBPSCELLCHANGEATTEMPT","INTRASGNBPSCELLCHANGESUCCESS","SGNBRELEASE","SGNBTRISGNBABNORMALRELEASE","SGNB_ADDITION_ATTEMPT","RANDOM_ACCESS_ATTEMPT","SGNB_ADDITION_SUCC","CELLULTRANSFERTIME","AVAILABLE_TIME","TOTAL_TIME","CONNECTED_RRC_USER_MAX","RASR_NR","RANDOM_ACCESS_SUCCESS_NR","RANDOM_ACCESS_ATTEMPT_NR","EN_DC_SR_NR","SGNB_ADDITION_SUCCESS_NR","SGNB_ADDITION_ATTEMPT_NR","DLDELAY_GNBDU_CELL","ULDELAY_GNBDU_CELL","DLRELPSR_UU","ULRELPSR_UU"
2025050300,"Mien Bac","4",107,37,100,0.28,87.08,73.58,9.47,163.77,1.8,2840350.87,709562.03,0.65,0.9,99.99,14695.63,0,380.4,,11530,302056903,554864435200,184174467959,800659296120,1659395580.95,5183865398.33,709562.03,2840350.87,292556313976,527564645519,39845352143,1893822000,6525400413837.42,5914912881152,310503973584,22847573719936,182930,159557,222027,221666,1222208,3477,,,,624751162124,9238611,9239604,1057,67.49,500278,741309,99.95,8671242118,8675479661,,,,
2025050300,"Mien Nam","2",2983,1005,77.37,0.31,99.25,120.38,11.78,388.11,4.21,212412697.28,10661424.43,2.31,1.59,100,12434.65,0,22706.33,72031888,193333,11847664748,18415188205568,309788335807488,1150699969677312,4922796091882,26576447526480,10661424.43,212412697.28,37881822639,159669294415.28,4915944918,14901945000,1907943806872.3,20619658527638,1185917994064,142766449515868.5,7662611,7609404,3977317,3975214,26019683,81449,15553982,92722517,15490449,1750687951400,3497875844,3498022800,71594,80.21,84613690,105492939,99.79,1043495955375,1045702064260,,,,
2025050300,"Mien Bac","1",1102,377,100,0.14,95.76,111.11,7.18,353.18,16.52,28337050.47,1892564.66,1.09,1.48,99.27,14981.37,0,4027.19,,907125,25229247462,47246083587072,9131849337980,39617355233536,135218664163,431045495275,1892564.66,28337050.47,65919595,1089104660,11188994,93611844000,3951756220.04,33107123884384,2129239516132,236581887912072,4565746,4380535,3905851,3898526,21208977,30065,,,,4613503438164,94275743,94966606,19347,99.19,33673087,33948875,99.96,1589140273298,1589769589546,,,,
2025050300,"Mien Bac","5",430,149,100,0.29,96.94,74.43,12.56,172.48,2.18,26489773.22,6479068.07,1.63,2.38,98.94,14400.13,0,3738.6,,33188,1417741244,2551956979712,310891350008,1351529636857,7413142277.64,22069194221.89,6479068.07,26489773.22,2793698653950,6080587953327,387721921010,3196800000,66874441082205.94,52729567919784,2854916873076,212485476564496,2629927,2553711,1709589,1706744,12190561,35302,,,,4197897134612,36641985,37033200,7256,65.14,4755655,7300188,99.99,334270709836,334305177979,,,,
2025050300,"Mien Nam","8",852,289,75.93,0.22,98.6,129.34,12.07,363.94,2.96,54002868.78,3266752.64,2.19,1.8,99.98,12445.85,0,6363.27,9841461,435477,21542311456,33514043195392,58986604875776,220979740237824,1061922028228,4838084576832,3266752.64,54002868.78,9263775515,27433918375.19,873275655.5,30752796000,317817452503.7,33964069753178,1603441610328,207387188096024,3350799,3308082,2198548,2195808,12451341,27898,2171011,12922815,2164648,2812936699396,652727811,652886346,23180,89.5,26931090,30091042,99.98,791317656154,791501308785,,,,
2025050400,"Mien Bac","1",1098,377,100,0.16,94.24,113.35,7.42,352.68,16.75,32468665.86,2162585.21,1.25,1.69,99.32,15192,0,4481.72,,1206190,28831336588,54750715600384,9097876113664,39470460511232,153353085292,494485457144,2162585.21,32468665.86,83554365,1399153330,9364522,93264561000,3302693320.86,37238558983264,2390887002148,271000408926992,4758060,4492156,4050722,4043245,22948367,36563,,,,5016696672100,93970905,94612812,20926,99.15,36096693,36405368,99.97,1968216542275,1968884560401,,,,
2025050400,"Mien Nam","2",2983,1005,78,0.32,99.28,120.24,11.71,382.52,3.9,220644462.46,11020435.99,2.37,1.69,99.99,14861.74,0,22838.06,70778656,603754,13059668136,24261176115200,311041659632128,1155318703736832,5267067771409,27357536190524,11020435.99,220644462.46,43501550278,169792447967.25,5311154005.5,14842351000,2031628599595.78,21410901592031,1296941011104,155941594516578.35,7722641,7671173,4014509,4012324,25703760,82348,15186344,90378575,15124596,1828350448156,3509054210,3509308800,72146,80.97,84348098,104174625,99.92,1333360497959,1334416357304,,,,
2025050400,"Mien Bac","4",107,37,100,0.3,85.87,71.7,9.01,153.5,1.7,2433598.72,631177.65,0.48,0.64,100,13800.48,0,326.58,,7417,229447236,395810219008,184853362551,803611262840,1190084300.63,3830663731.77,631177.65,2433598.72,272476631101,464498383810,37953755000.5,1900800000,5825794359101.24,5225857051904,272849690836,19563237627648,151876,130619,155756,155519,1032472,3079,,,,579951024784,9244800,9244800,934,61.8,370342,599298,99.97,3083059421,3083912237,,,,
2025050400,"Mien Nam","8",851,289,74.68,0.25,98.64,115.91,10.41,376.61,2.48,48341826.54,2743442.07,2.11,1.75,99.99,23296.6,0,5490.88,7756138,1088526,19203008760,55920607723520,56421006917120,211456025716736,986850532760,4464728006432,2743442.07,48341826.54,9785022705,24247975942.25,768058549,30845053000,289259824318.81,27837236250370,1594996281936,184881638382244,2517270,2486024,1824361,1822221,9806846,24908,1580147,10356578,1575706,2674950224252,644682910,644732310,18555,89.03,21735721,24414139,99.97,487017730178,487160606521,,,,
2025050400,"Mien Nam","9",1342,449,100,2.48,79.26,65.56,11.13,133.92,2.53,76312385.04,17167034.14,1.95,1.98,99.8,13822.72,0,8934.26,,368050,4874669123,8422648403968,1132478494462,4923195461890,22472192364.43,96240441131.7,17167034.14,76312385.04,4121037234344,10416959153718,895913844151.5,11645327000,119982117674877.52,141477345005504,9345552323808,612684386339328,11202872,8889420,3258342,3254473,19496356,482748,,,,12708161329744,115480336,115711200,20271,56.63,12068006,21309220,99.91,44507393796,44548229225,,,,
2025050400,"Mien Trung","7",137,46,100,0.42,99.3,136.68,11.49,356,17.64,10794006.82,802558.04,3.12,4.42,99.38,12255.02,0,1451.27,,221640,9774439584,14973244067840,1143920927808,4970837602816,50607167890,155087044541,802558.04,10794006.82,31459952,555012681,2297376,11758266000,817871845.07,14025901425312,660516558884,90280329671296,3191443,3173798,1764969,1762331,1972208,8226,,,,1221221560156,11763190,11836800,4799,99.5,8075341,8115898,99.89,56678069676,56739278695,,,,
2025050400,"Mien Bac","5",420,146,100,0.29,96.29,73.84,12.35,176.28,2.16,25444633.93,6282473.2,1.38,1.93,99.72,14239.7,0,3496.7,,37836,1188545915,2115567386624,310874785555,1351457649940,6012050867.8,18617063639.43,6282473.2,25444633.93,2632062381962,5695148714682,366576978504.5,3196649000,64620130128724.73,51017280550512,2763318180016,204030452853824,2308948,2226619,1496800,1494545,11103950,31988,,,,4129625308208,36188171,36288000,6465,61.41,3839300,6252156,99.96,88274130150,88307183461,,,,
2025050400,"Mien Bac","6",62,21,100,0.48,99.69,71.22,11.22,180.32,2.19,3092505.08,792496.57,3.19,6.22,100,,,366.04,,,,,406224,406224,25268.93,12948.92,792496.57,3092505.08,354675466432,776769552384,41087146232,,7408675803136,6339972506624,347373263872,24740040630272,125827,125596,166029,165812,929360,4488,,,,565026762752,5356800,5356800,755,74.64,260970,349658,99.76,1052787,1055342,,,,
2025050400,"Mien Trung","3",965,326,49,1.06,73.59,74.87,14.26,179,4.75,78213138.3,18985537.25,1.48,1.38,99.83,25112.05,0.01,9978.68,2845,104273,845690088,2654626381824,430526780873,1604035241419,5944807744.43,23699969793.65,18985537.25,78213138.3,2668626712396,12676141971411.5,1070814012468,1036800000,191680159398722.81,152458613805635,8358385206296,625752964095784,23632622,17411965,4208556,4203812,23253841,246731,2642,5778,2629,10693932167944,86698890,86842800,17078,65.12,11690808,17951814,99.93,4859485413,4862787352,,,,
2025050500,"Mien Bac","5",428,149,100,0.32,96.42,70.62,13.06,170.87,1.94,27952798.17,6978602.38,1.37,1.87,98.85,13183.96,0,4215.72,,26220,1106023555,1822721907456,288776679796,1255390587764,5392192348.07,17194572973.69,6978602.38,27952798.17,3172873391241,6158240017869,417555598956,2969400000,71349750857203.44,56568398190544,3172910025276,224070580740000,2951460,2850226,1823861,1821107,12633761,40037,,,,4332311909956,36177229,36597600,7603,57.34,4014296,7000413,99.85,28664922685,28708318199,,,,
2025050500,"Mien Bac","4",107,37,100,0.35,86.58,67.86,9.33,156.57,1.8,2568841.51,703480.65,0.45,0.58,100,15034.51,0,373.36,,3601,214230610,402606455808,184853362552,803611262840,1078455419.48,3639864195,703480.65,2568841.51,292273588407,524894379832,37849298676,1900800000,5926056779623.65,5784878604160,304215293256,20642593346560,165047,143114,164506,164261,1151175,4016,,,,619805779680,9244800,9244800,996,60.76,360905,594029,99.98,1796594475,1796912897,,,,
2025050500,"Mien Nam","9",1336,447,100,1.32,80.53,67.17,12.09,136.55,3.46,85580120.61,19031723.39,1.95,2.13,99.76,12613.61,0,10813.67,,227732,5475407462,8633083027456,1131026525241,4916884112443,24055202169.43,95991281320.23,19031723.39,85580120.61,3151437441291,10907911966261,956111655482,11630111000,130557408373491.35,157368414895872,10229471517888,687143178518272,13179413,10625751,3939602,3935238,23187265,305021,,,,13019725935712,115153600,115430400,23715,59.27,12463125,21027495,99.86,66342449848,66432933640,,,,
2025050500,"Mien Bac","1",1116,382,100,0.19,94.47,110.08,7.93,316.24,16.46,40388637.6,2750703.81,1.61,2.2,98.5,16280.4,0,6351.91,,1475380,36444157208,74165665109504,9120206825760,39562771144936,200685334154,638344074343,2750703.81,40388637.6,98187132,1616186337,18166288.5,93510983000,5744979938.27,49590200274944,3067439291728,337666692145488,6643300,6287255,5764622,5754292,32968400,61249,,,,6252385005176,94363432,95802975,28076,99.01,50920150,51429731,99.95,2654089369725,2655494137517,,,,
2025050500,"Mien Nam","8",858,292,75.28,0.25,98.61,119.96,10.9,362.31,2.45,51762175.61,3037081.05,2.24,2.05,99.91,12878.14,0,6405.67,10835049,301665,18252674988,29382559240192,59298921629984,222128912563072,1213594972952,4973077831572,3037081.05,51762175.61,11922975256,29238947089.7,887702954.5,30575811000,321620852860.22,29096972847845,1450988300888,174055227164826.22,2662341,2628191,2052257,2049971,11374688,28941,2577327,14346501,2569010,2668458593716,652748623,653328025,23652,87.4,24874681,28461718,99.95,440104120120,440302660935,,,,
2025050500,"Mien Trung","3",964,326,48.64,1.15,75.37,72.35,14.99,174.12,4.3,84298643.21,20424008.86,1.35,1.26,99.79,12542.41,0.01,11624.33,2535,114950,776955576,1218111455232,430526764766,1604035225313,5422742362.43,21693694713.88,20424008.86,84298643.21,3117166463966,13400615176708.75,1195587165168,1036800000,208173255566150.44,163963338309377,9322572601696,674477763757856,26242969,19799492,4741687,4736671,26823467,308288,2424,5152,2396,10939900492152,86473330,86659200,18534,65.78,12932653,19661628,99.96,5159375117,5161614796,,,,
2025050500,"Mien Nam","2",2985,1007,79.04,0.32,99.11,124.45,13.33,364.07,4.06,273734859.6,14442840.91,2.71,2.11,99.99,13330.38,0,31484.3,103371986,365656,14933388880,24883471704064,323022406854344,1199811534236288,6818740866129,32558205454162,14442840.91,273734859.6,54957968348,223059357362.48,6815539325.5,14909482000,2481358494674.47,26343550435985,1407398710968,175145766896683.67,11940597,11839209,5948343,5945715,39789387,128499,24203810,130307974,24117154,1975647094672,3512174635,3512527200,97887,81.46,119468901,146664922,99.73,1454981885644,1458852711670,,,,
2025050500,"Mien Bac","6",62,21,100,0.5,74.74,69.41,12.1,187.52,2.4,3376567.92,902645.71,3.31,6.51,100,,,415.12,,,,,406222,406224,26436.01,13428.95,902645.71,3376567.92,394145999936,945659911936,43381349008,,8135057218560,7221165670400,389182181888,27012543217664,204655,153120,198888,198672,1023522,5112,,,,597022198784,5356800,5356800,821,75.32,268783,356858,99.73,1174614,1177812,,,,
2025050500,"Mien Trung","7",137,46,100,0.4,99.39,134.16,12.03,368.06,18.68,11247000.01,871870.72,3.3,4.81,99.43,12818.37,0,1631.07,,228566,10292469048,16491583766528,1143847159680,4970503134208,55020117710,164267849272,871870.72,11247000.01,29706834,555004054,2597980,11757679000,956217334.29,15306347057024,702144605808,94201155457280,3441853,3425814,1999775,1996887,2287618,9214,,,,1272232127264,11764345,11832285,5265,99.49,8939230,8985079,99.89,72629373888,72712919747,,,,
2025050600,"Mien Trung","3",992,335,88.12,0.26,68.49,72.02,14.87,170.84,4.21,86184732.72,20402809.09,1.9,1.36,99.64,11963.63,0.01,11807.16,570186,76187,802637680,1200307027968,4352379169027,16170915518726,59205205489,307891686454.75,20402809.09,86184732.72,3125695891112,13152827281039.25,1210497999194.5,1036800000,206798071110055.63,162830930774718,9347082291584,673136727051072,28376415,19455782,4612391,4607581,26828438,68445,148747,644850,148237,10951367371868,124795102,125244000,18906,66.01,13397260,20294926,99.9,4757964246,4762600418,,,,
2025050600,"Mien Trung","7",138,46,100,0.41,99.21,133.74,11.8,387.15,16.46,11086883.61,819756.43,3.27,4.64,99.36,12444.21,0,1618.89,,217752,10142352772,15776699641856,1143395778432,4968531349760,53017560049,162609837093,819756.43,11086883.61,29323678,482561992,2260952.5,11752873000,875318468.3,14823079332864,694394074192,92866578462720,3395618,3373577,1887386,1884683,2269602,9202,,,,1255806773376,11759703,11835129,5247,99.15,8696653,8771067,99.84,70666289835,70778990509,,,,
2025050600,"Mien Nam","9",1336,447,100,1.4,82.44,66.16,11.96,144.55,2.9,84280787.63,19019279.67,2.07,2.18,99.84,13499.43,0,10782.43,,326833,5329500224,8993154111488,1105180258648,4804523373146,24045320324.31,99655013616.42,19019279.67,84280787.63,3804236029019,11024552075325,884477946859.5,11364603000,127848358697012.59,157059401369376,10227679891600,676655732381696,13141748,10845549,3985957,3981612,23672182,330258,,,,13130392933552,115049187,115229790,22537,56.91,12658953,22245037,99.88,68613311635,68697580676,,,,
2025050600,"Mien Nam","8",941,319,76.6,0.26,98.8,117.06,10.67,355.25,2.23,62510792.99,3575594.77,2.55,2.56,99.57,14812.82,0,8155.57,15126829,600982,18881094044,34960286892032,66021191135744,247100688320512,1689199662004,6308603150616,3575594.77,62510792.99,18851167974,41970230411.44,1293813265,30630604000,459625247850.13,29284903390922,1542863017932,180614882632608,2969499,2937367,2126545,2124011,12826116,33781,3291580,19692289,3282474,2743775332504,772192983,775523961,25881,86.47,29773879,34430701,99.96,477432521529,477604849841,,,,
2025050600,"Mien Bac","6",62,21,100,0.5,99.68,72.65,12.27,199.08,2.47,3571298.36,905230.05,3.37,6.56,99.8,,,421.05,,,,,405405,405405,26587.21,13677.62,905230.05,3571298.36,396628693088,980911263488,46428973584,,9242882711552,7241840491520,393238807232,28570386989056,157159,156832,208372,208146,1035207,5174,,,,590345982464,5345925,5356800,820,76.25,271380,355920,99.86,1191039,1192686,,,,
2025050600,"Mien Bac","4",107,37,100,0.32,78.09,70.56,9.41,161.68,1.72,2813556.05,733098.21,0.49,0.65,99.86,14868.32,0,388.76,,5142,237834726,442025234432,175961429880,764955055992,1139576230.71,3722943348.39,733098.21,2813556.05,314933823724,541033345748,41404292213.5,1809372000,6694246420623.99,6050533755456,320486607920,22612169054720,192980,150868,160742,160553,1138231,3592,,,,643193145008,9151473,9163869,1010,61.61,333089,540636,99.79,1090392564,1092664180,,,,
2025050600,"Mien Bac","1",1121,383,100,0.18,94.1,110.74,8.02,335.38,16.34,42174600.8,2877728.48,1.67,2.27,98.58,17065.44,0,6608.01,,2369835,38089507163,81251797089792,9190943973568,39867884632064,208364171816,666192712911,2877728.48,42174600.8,102619339,1676840803,17304122.5,94244781000,5803521520.43,51573073053392,3184005793524,352592633159584,6769355,6381512,6033418,6022392,35066239,64842,,,,6429980700108,95136016,96509101,28838,98.99,53732891,54278988,99.94,2782491346253,2784093058916,,,,
2025050600,"Mien Bac","5",421,146,100,0.32,95.35,70.7,13.2,168.91,1.97,28510003.47,7148149.21,1.59,2.18,99.46,13261.12,0,4277.7,,20613,1111531728,1842519756800,252074558318,1095835331438,5483196871.1,17414220523.29,7148149.21,28510003.47,3285900974372,6468806931862,429587770133.5,2592000000,72563724053134.76,57928619140696,3232559081088,228530981721600,3093918,2954475,1885454,1882567,12913283,41855,,,,4389124381304,36167055,36363600,7408,56.48,4064286,7195602,99.79,28710279588,28770071978,,,,
2025050600,"Mien Nam","2",2987,1004,79.41,0.34,99.17,123.97,13.32,358.24,3.89,295416864.74,15470260,2.83,2.24,99.99,12658.14,0,33874.9,114489996,499458,15418195344,24395711553536,332808974556472,1236183976094864,7449147156621,35005293887053,15470260,295416864.74,62168570544,242137219577.65,7643326763.5,15047152000,2738163110100.36,27062852067701,1453321517664,180168533616879.41,14335516,14222493,6927267,6924504,47264026,161818,29286945,143580536,29167852,2031033570604,3566242304,3566772661,99577,81.64,130544471,159895162,99.82,1285494574203,1287772688820,,,,
2025050700,"Mien Bac","4",107,37,100,0.38,94.15,70.39,9.19,159.16,1.44,2964795.37,746869.62,0.56,0.67,100,14941.69,0,415.9,,6819,272199326,508389795840,184853362552,803611262840,1232407554.39,4474165393.72,746869.62,2964795.37,382888922024,549462639111,46337692298,1900800000,7375152370845.91,6184977773056,338570827148,23833465105408,184018,173463,174536,174331,1237383,4744,,,,672978466080,9244800,9244800,1062,61.33,369673,602801,99.95,1693895625,1694753657,,,,
2025050700,"Mien Nam","2",2984,1004,78.83,0.35,99.1,126.33,13.57,363.07,3.82,261567107.19,13528785.45,2.78,2.16,99.99,13122.96,0,30463.85,97390078,480237,16034103972,26301864468480,300767791467776,1117161970713600,6494216450629,31010120143772,13528785.45,261567107.19,54627754234,208440791845.31,6981853082.5,14925743000,2534917332634.34,27292529256526,1456916976932,184053480395298.23,9885369,9801555,5174540,5171796,33902429,118461,20133728,123097066,20060005,2011611374460,3485165436,3485445468,94004,81.4,113728762,139714667,99.73,1451401528631,1455384029464,,,,
2025050700,"Mien Bac","6",62,21,100,0.47,99.71,69.57,11.78,178.23,1.82,3609643.62,896170.7,3.52,6.63,100,,,448.01,,,,,406223,406224,26918.43,14281.52,896170.7,3609643.62,495952718592,902631209728,51928106536,,9254934349824,7169365670912,415059800192,28877149106176,175817,175483,226664,226442,1139116,5325,,,,608397585920,5356800,5356800,887,70.63,292660,414383,99.83,1313120,1315307,,,,
2025050700,"Mien Bac","5",430,148,100,0.33,96.35,71.61,13.12,165.03,1.61,30984955.3,7339514.83,1.58,2.22,98.11,13030.93,0,4640.15,,17567,1153321880,1878607043072,253825078341,1103445301318,5641098991.27,17437186912.44,7339514.83,30984955.3,4291508537566,6913757057398,505173803852.5,2610000000,83370298875245.13,59480448904704,3468050541216,248341797475072,3483120,3361329,2009477,2006234,14399015,47886,,,,4534205545656,36413919,37114014,8029,53.75,4403394,8192978,99.85,28356415025,28398701452,,,,
2025050700,"Mien Nam","9",1335,446,100,0.61,76.4,68.36,12.19,155.31,3.64,87148799.63,19498261.47,2.06,2.29,99.84,12446.72,0,10970.45,,518631,5832729863,9074791153664,1100699336082,4785043062037,25157555068.5,98555465769.37,19498261.47,87148799.63,3022205139602,10990596836287,861041720293.5,11318243000,133729410440589.9,161235805127168,10237429855000,699799527334400,14524038,11109296,4039151,4034688,23896787,145019,,,,13225650006224,115159116,115344000,22856,58.51,12386001,21168865,99.87,76719682469,76819313174,,,,
2025050700,"Mien Nam","8",994,319,76.03,0.25,98.6,120.12,10.82,353.55,2.19,59327849.11,3277608.12,2.42,2.22,99.99,14927.51,0,7546.34,14130117,469507,19182599880,35793546006528,66219291762688,247835694333952,1470210509981,5999544942912,3277608.12,59327849.11,16009651265,35093702145.34,1228085526,30617857000,434190735720.43,29773005726209,1526782763164,183398048870024,2732498,2697536,2049882,2047471,12290360,31027,2818043,18524905,2809024,2750477056708,760422678,760510473,25387,86.56,28904238,33391712,99.96,521370777253,521560335709,,,,
2025050700,"Mien Bac","1",1133,389,100,0.19,93.48,112.9,8.08,330.88,16.45,43681582.04,2961714.29,1.71,2.32,98.52,29288.84,0,6745.77,,2267284,39547142106,144786225337216,9173300742462,39798315687976,212884684958,681819482199,2961714.29,43681582.04,110285553,1814240492,18283940,94081543000,6049794550.33,52630829357096,3232204032060,364927304229344,6712812,6286000,5989553,5978924,35205232,65272,,,,6510775131980,95001123,96431234,29113,98.95,53740672,54310833,99.94,2589406854226,2590950597934,,,,
2025050700,"Mien Trung","3",993,335,87.97,0.66,80.78,72.17,14.85,173.26,4.3,87063920.68,20607545.05,1.97,1.49,99.68,15337.11,0.03,11817.18,620846,282861,753166480,1443924721664,4383261731105,16285442865958,65519279127.28,321274347536.99,20607545.05,87063920.68,3188867385523,13706150758245.5,1227569086247.5,1033923000,212687929811342.81,164485978120920,9411811683228,679284052514304,23965252,19380296,4617448,4612393,27007226,177577,195948,701613,194791,11074089088492,125071449,125474400,18886,66.63,13518479,20288936,99.92,4979894542,4983786258,,,,
2025050700,"Mien Trung","7",138,46,100,0.38,98.97,135.07,12.47,389.99,16.22,11228420.35,828715.46,3.24,4.35,99.45,11743.48,0,1608.97,,220642,10263813736,15066616307712,1150434987264,4999130470400,49994452352,162044750856,828715.46,11228420.35,25990542,421458167,2656193.5,11825063000,1035889171.8,15690831001600,696020214720,94009346383872,3346535,3317092,1853127,1850397,2238798,8531,,,,1258225645824,11856570,11921736,5151,99.52,8553595,8594856,99.89,69323676543,69400854662,,,,
2025050800,"Mien Bac","5",437,151,100,0.27,94.35,70.84,12.82,169.21,1.63,30918535.62,7386404.31,1.43,2.04,98.98,12291.93,0,4818.46,,24007,1140879778,1752951602688,280478426357,1219315283193,5709846461.29,17492782327.16,7386404.31,30918535.62,4303128495983,6998974244293,501491750734.5,2884070000,84859026413986.43,59887299215200,3498002552900,247813926324352,3553746,3358498,2083744,2080247,15534162,42314,,,,4670923908292,37178216,37562400,7841,53.74,4467233,8312579,99.87,28806060736,28843443203,,,,
2025050800,"Mien Nam","9",1334,446,100,0.37,83.74,69.22,12.39,176.81,4.29,86390996.9,19637193.95,1.94,2.38,99.92,11863.12,0,10957.71,,85542,6020037431,8927055560704,1096742547229,4767843142435,26061554715.51,92699627735.63,19637193.95,86390996.9,2536706473905,10873790511790,724231330179.5,11277477000,128050412462518.27,162720502645504,10024181499512,693873023682048,13461536,11285667,4121447,4116946,23901552,88993,,,,13129483646144,115121668,115218714,23030,57.91,11595075,20022627,99.87,88892581629,89011006622,,,,
2025050800,"Mien Bac","4",107,37,100,0.37,96.23,70.88,9.21,169.29,1.54,3004667.65,755560.01,0.56,0.7,100,13867.34,0,425.44,,6579,280608978,486412396544,184853362552,803611262840,1289852790.62,4489923115.59,755560.01,3004667.65,355850682888,546756266073,44650832987.5,1900800000,7559095789633.37,6252618855552,340810613740,24155483110400,178183,171648,184954,184751,1292415,4743,,,,679164163312,9244495,9244800,1019,62.4,373422,598445,99.98,1357525294,1357771339,,,,
2025050800,"Mien Trung","3",997,336,87.89,1.18,87.77,72.23,14.92,174.27,4.22,88103026.93,20756567.81,2.02,1.56,99.66,13371.47,0,11897.54,697814,19352,731610216,1222837551104,4700008608412,17462110659229,73103079405.16,352574263879.1,20756567.81,88103026.93,3223764603241,13618734655168,1249252771339,1036800000,217709019996746.78,165667549605767,9494606236228,685792508020832,22658398,19908370,4653826,4648690,27097157,320348,85858,789580,85385,11104285821236,128339975,128779200,19236,66.75,13768201,20627977,99.94,4933345627,4936316754,,,,
2025050800,"Mien Nam","8",1103,374,76.48,0.17,97.95,123.79,10.86,363.75,2.35,79439115.49,4257376.48,2.54,2.36,99.34,12518.64,0,4109.05,21475517,232902,18915341542,29599287726080,91125208100096,340333360803840,2152588360874,8636294806964,4257376.48,79439115.49,23182999186,54502348370.25,1824266395,30454521000,663582520083.15,29528143223038,1473409861532,182388364054600,1889477,1853329,1718031,1715664,8920666,14727,73675,27992619,73446,2719091030920,989733546,996299598,13313,84.58,36259158,42868896,99.95,560665473650,560943093528,,,,
2025050800,"Mien Bac","1",1132,388,100,0.18,93.25,112.83,7.95,330.89,14.29,43549920.03,2899145.61,1.73,2.34,97.77,16315.66,0,6779.22,,1562025,39552822381,80666277043968,9113042461436,39563296585840,213636503685,682818044526,2899145.61,43549920.03,119657404,1709730219,19327856.5,93414344000,6395426276.32,51653216935936,3223659366892,363738300862984,6551793,6120682,6102349,6091054,35787426,66098,,,,6499807224368,94350594,96499071,29274,98.86,54361359,54986626,99.81,2676414125920,2681426801667,,,,
2025050800,"Mien Bac","6",62,21,100,0.31,99.71,68.04,11.64,179.73,1.67,3593045.77,911800.75,3.55,6.7,100,,,473.02,,,,,406224,406224,27205.98,14405.96,911800.75,3593045.77,525932850176,880417525120,52651738480,,9463259934720,7294405992448,422473701696,28744366489600,176017,175695,242688,242423,1267100,3961,,,,626734561792,5356800,5356800,872,67.77,310498,458180,99.88,1441703,1443483,,,,
2025050800,"Mien Nam","2",2985,1004,78.7,0.33,99.3,130.45,14.15,362.35,3.83,343011943.92,17862415.82,2.93,2.34,99.99,13417.53,0,8853.6,128428915,611875,18827074116,31576610897920,367937993213440,1366662927652864,8612323971593,40102909885696,17862415.82,343011943.92,71270558933,272908471788.04,9237410501.5,15120583000,3347152015899.45,30193032343617,1635307567788,213325299375634.31,2168290,2155948,1850540,1848170,7542056,25237,1151371,162265344,1144880,2134102511404,3629958583,3630501549,23890,80.94,145040006,179187785,99.64,1188419396697,1192703380601,,,,
2025050800,"Mien Trung","7",138,46,100,0.39,99.21,133.12,13.99,381.13,18.71,11144038.8,911361.05,3.23,4.07,100,11895.94,0.01,1612.83,,666189,10175577628,15131003985920,1159306025472,5037710729216,47150143480,162684348912,911361.05,11144038.8,29433486,550836390,2411151,11915817000,918961139.66,17524006502400,701219362720,93346481696768,3393507,3371545,1893761,1891081,2254897,8690,,,,1252485109888,11915873,11916213,5122,99.5,8721793,8765471,99.92,70632986595,70687098178,,,,
2025050900,"Mien Bac","4",107,37,100,0.21,94.5,74.45,9.39,185.47,1.73,3221720.99,777586.1,0.65,0.78,100,13047.4,0,431.06,,6448,322852063,526547566592,184853362551,803611262840,1450448363.21,5247883524.93,777586.1,3221720.99,368200961981,637733404398,46893293139,1900800000,8697145003380.75,6441988428416,348023574464,25911034568704,175789,166352,187538,187287,1317863,2804,,,,685698036800,9244800,9244800,1078,58.49,398962,682069,99.91,2114966733,2116914142,,,,
2025050900,"Mien Bac","1",1143,391,100,0.18,93.47,110.4,7.79,298.59,9.9,44859775.45,3000928.18,1.81,2.46,97.82,16672.86,0,7023.83,,1720060,40984141320,85415344758784,9251980971736,40163291604864,227387727030,725340066320,3000928.18,44859775.45,184087988,1822069431,21377156.5,94835758000,6382981209.59,52514718997488,3396996048404,375024350560832,6909982,6470921,6739156,6726369,38170903,67111,,,,6740436230864,95866615,98003343,30574,98.86,58081034,58753159,99.8,3171865566173,3178097033433,,,,
